duration,month,hour,day_of_week,user_type
2.517,7,8,Thursday,Subscriber
15.467,7,8,Thursday,Subscriber
5.6,7,8,Thursday,Subscriber
7.167,7,8,Thursday,Subscriber
6.867,7,8,Thursday,Subscriber
8.333,7,8,Thursday,Subscriber
10.167,7,8,Thursday,Subscriber
14.133,7,8,Thursday,Subscriber
5.7,7,8,Thursday,Subscriber
9.733,7,8,Thursday,Subscriber
6.983,7,8,Thursday,Subscriber
5.0,7,8,Thursday,Subscriber
8.083,7,8,Thursday,Subscriber
11.833,7,8,Thursday,Subscriber
43.883,7,8,Thursday,Subscriber
4.783,7,8,Thursday,Subscriber
13.467,7,8,Thursday,Subscriber
6.267,7,8,Thursday,Subscriber
14.567,7,8,Thursday,Subscriber
5.1,7,8,Thursday,Subscriber
5.983,7,8,Thursday,Subscriber
14.217,7,8,Thursday,Subscriber
6.867,7,8,Thursday,Subscriber
7.017,7,8,Thursday,Subscriber
8.617,7,8,Thursday,Subscriber
6.983,7,7,Thursday,Subscriber
10.6,7,7,Thursday,Subscriber
7.0,7,7,Thursday,Subscriber
5.35,7,7,Thursday,Subscriber
2.833,7,7,Thursday,Subscriber
44.25,7,7,Thursday,Subscriber
6.867,7,7,Thursday,Subscriber
6.333,7,7,Thursday,Subscriber
8.35,7,7,Thursday,Subscriber
14.067,7,7,Thursday,Subscriber
3.733,7,7,Thursday,Subscriber
5.433,7,7,Thursday,Subscriber
5.4,7,7,Thursday,Subscriber
2.3,7,7,Thursday,Subscriber
11.183,7,7,Thursday,Subscriber
6.117,7,7,Thursday,Subscriber
4.367,7,7,Thursday,Subscriber
5.883,7,7,Thursday,Subscriber
2.217,7,7,Thursday,Subscriber
14.35,7,7,Thursday,Subscriber
4.267,7,7,Thursday,Subscriber
8.233,7,7,Thursday,Subscriber
9.567,7,6,Thursday,Subscriber
11.667,7,6,Thursday,Subscriber
7.617,7,6,Thursday,Subscriber
24.45,7,6,Thursday,Subscriber
8.883,7,6,Thursday,Subscriber
12.817,7,6,Thursday,Subscriber
8.1,7,6,Thursday,Subscriber
3.15,7,6,Thursday,Subscriber
10.8,7,6,Thursday,Subscriber
9.25,7,6,Thursday,Subscriber
23.483,7,5,Thursday,Subscriber
8.1,7,5,Thursday,Subscriber
6.067,7,5,Thursday,Subscriber
4.85,7,5,Thursday,Subscriber
14.117,7,5,Thursday,Subscriber
13.7,7,1,Thursday,Subscriber
3.017,7,0,Thursday,Subscriber
7.75,7,23,Wednesday,Subscriber
7.8,7,23,Wednesday,Subscriber
12.6,7,23,Wednesday,Subscriber
16.55,7,22,Wednesday,Subscriber
2.55,7,22,Wednesday,Subscriber
13.6,7,22,Wednesday,Subscriber
32.7,7,22,Wednesday,Customer
5.933,7,22,Wednesday,Subscriber
9.5,7,22,Wednesday,Subscriber
18.45,7,22,Wednesday,Customer
12.05,7,22,Wednesday,Subscriber
11.233,7,22,Wednesday,Subscriber
14.117,7,22,Wednesday,Subscriber
12.25,7,22,Wednesday,Subscriber
21.133,7,21,Wednesday,Subscriber
12.05,7,21,Wednesday,Subscriber
9.317,7,21,Wednesday,Subscriber
9.333,7,21,Wednesday,Subscriber
6.617,7,21,Wednesday,Subscriber
16.8,7,21,Wednesday,Subscriber
15.483,7,21,Wednesday,Customer
9.183,7,21,Wednesday,Subscriber
11.35,7,21,Wednesday,Subscriber
9.95,7,20,Wednesday,Subscriber
14.717,7,20,Wednesday,Subscriber
16.5,7,20,Wednesday,Customer
13.133,7,20,Wednesday,Subscriber
12.067,7,20,Wednesday,Customer
15.533,7,20,Wednesday,Subscriber
22.633,7,20,Wednesday,Subscriber
12.933,7,20,Wednesday,Subscriber
9.65,7,20,Wednesday,Subscriber
25.817,7,20,Wednesday,Customer
5.533,7,20,Wednesday,Subscriber
5.617,7,20,Wednesday,Subscriber
6.267,7,20,Wednesday,Subscriber
8.983,7,20,Wednesday,Subscriber
21.317,7,19,Wednesday,Customer
23.3,7,19,Wednesday,Subscriber
7.883,7,19,Wednesday,Customer
13.4,7,19,Wednesday,Subscriber
9.583,7,19,Wednesday,Subscriber
16.433,7,19,Wednesday,Subscriber
17.033,7,19,Wednesday,Subscriber
40.467,7,19,Wednesday,Customer
10.417,7,19,Wednesday,Subscriber
19.983,7,19,Wednesday,Subscriber
11.25,7,19,Wednesday,Subscriber
27.75,7,19,Wednesday,Customer
19.283,7,19,Wednesday,Subscriber
26.633,7,19,Wednesday,Subscriber
3.233,7,19,Wednesday,Subscriber
3.55,7,19,Wednesday,Subscriber
9.267,7,19,Wednesday,Subscriber
6.067,7,19,Wednesday,Subscriber
16.033,7,19,Wednesday,Customer
9.15,7,19,Wednesday,Subscriber
17.5,7,19,Wednesday,Subscriber
10.8,7,19,Wednesday,Subscriber
4.467,7,19,Wednesday,Subscriber
2.55,7,19,Wednesday,Subscriber
62.067,7,19,Wednesday,Customer
7.483,7,19,Wednesday,Subscriber
8.85,7,19,Wednesday,Subscriber
5.85,7,18,Wednesday,Subscriber
16.233,7,18,Wednesday,Subscriber
5.633,7,18,Wednesday,Subscriber
27.25,7,18,Wednesday,Subscriber
16.35,7,18,Wednesday,Subscriber
3.55,7,18,Wednesday,Subscriber
11.117,7,18,Wednesday,Subscriber
17.417,7,18,Wednesday,Subscriber
2.733,7,18,Wednesday,Subscriber
27.233,7,18,Wednesday,Subscriber
4.867,7,18,Wednesday,Subscriber
14.133,7,18,Wednesday,Subscriber
11.55,7,18,Wednesday,Subscriber
15.433,7,18,Wednesday,Subscriber
4.867,7,18,Wednesday,Subscriber
15.367,7,18,Wednesday,Subscriber
29.983,7,18,Wednesday,Customer
5.333,7,18,Wednesday,Subscriber
6.067,7,18,Wednesday,Subscriber
5.05,7,18,Wednesday,Subscriber
8.783,7,18,Wednesday,Subscriber
14.917,7,18,Wednesday,Subscriber
23.667,7,18,Wednesday,Subscriber
5.133,7,18,Wednesday,Subscriber
8.4,7,18,Wednesday,Subscriber
20.617,7,18,Wednesday,Customer
17.667,7,18,Wednesday,Subscriber
3.417,7,18,Wednesday,Subscriber
24.517,7,18,Wednesday,Subscriber
9.417,7,18,Wednesday,Subscriber
32.333,7,18,Wednesday,Customer
18.067,7,18,Wednesday,Subscriber
6.733,7,18,Wednesday,Subscriber
24.317,7,18,Wednesday,Subscriber
9.8,7,17,Wednesday,Subscriber
24.167,7,17,Wednesday,Subscriber
19.833,7,17,Wednesday,Subscriber
5.433,7,17,Wednesday,Subscriber
16.9,7,17,Wednesday,Subscriber
31.933,7,17,Wednesday,Customer
11.867,7,17,Wednesday,Subscriber
17.483,7,17,Wednesday,Subscriber
8.333,7,17,Wednesday,Subscriber
6.267,7,17,Wednesday,Subscriber
6.183,7,17,Wednesday,Subscriber
23.367,7,17,Wednesday,Customer
4.417,7,17,Wednesday,Subscriber
5.85,7,17,Wednesday,Subscriber
3.233,7,17,Wednesday,Subscriber
6.267,7,17,Wednesday,Subscriber
12.067,7,17,Wednesday,Subscriber
4.733,7,17,Wednesday,Subscriber
9.283,7,17,Wednesday,Customer
18.833,7,17,Wednesday,Subscriber
15.033,7,17,Wednesday,Subscriber
4.733,7,17,Wednesday,Subscriber
8.833,7,17,Wednesday,Subscriber
12.833,7,17,Wednesday,Subscriber
6.2,7,17,Wednesday,Subscriber
98.05,7,17,Wednesday,Customer
5.183,7,17,Wednesday,Subscriber
10.583,7,17,Wednesday,Subscriber
5.583,7,17,Wednesday,Subscriber
4.733,7,17,Wednesday,Subscriber
21.083,7,17,Wednesday,Customer
7.867,7,17,Wednesday,Subscriber
17.467,7,17,Wednesday,Subscriber
10.567,7,17,Wednesday,Subscriber
20.3,7,17,Wednesday,Subscriber
14.633,7,17,Wednesday,Subscriber
13.6,7,17,Wednesday,Subscriber
25.733,7,17,Wednesday,Subscriber
7.467,7,17,Wednesday,Subscriber
25.283,7,17,Wednesday,Subscriber
6.433,7,17,Wednesday,Subscriber
34.2,7,17,Wednesday,Customer
10.25,7,17,Wednesday,Subscriber
10.4,7,16,Wednesday,Subscriber
4.717,7,16,Wednesday,Subscriber
3.433,7,16,Wednesday,Subscriber
12.9,7,16,Wednesday,Subscriber
34.033,7,16,Wednesday,Customer
6.85,7,16,Wednesday,Subscriber
27.5,7,16,Wednesday,Customer
26.867,7,16,Wednesday,Subscriber
2.717,7,16,Wednesday,Subscriber
6.267,7,16,Wednesday,Subscriber
23.05,7,16,Wednesday,Subscriber
34.717,7,16,Wednesday,Customer
18.883,7,16,Wednesday,Subscriber
21.683,7,16,Wednesday,Subscriber
22.783,7,16,Wednesday,Subscriber
12.767,7,16,Wednesday,Subscriber
12.367,7,16,Wednesday,Subscriber
8.0,7,16,Wednesday,Subscriber
7.533,7,16,Wednesday,Subscriber
4.983,7,16,Wednesday,Subscriber
4.65,7,16,Wednesday,Subscriber
17.133,7,16,Wednesday,Subscriber
8.017,7,16,Wednesday,Subscriber
17.333,7,16,Wednesday,Subscriber
12.833,7,16,Wednesday,Subscriber
21.0,7,16,Wednesday,Subscriber
4.3,7,16,Wednesday,Subscriber
19.667,7,16,Wednesday,Subscriber
7.633,7,16,Wednesday,Subscriber
6.667,7,15,Wednesday,Subscriber
22.633,7,15,Wednesday,Customer
27.483,7,15,Wednesday,Customer
4.45,7,15,Wednesday,Subscriber
17.583,7,15,Wednesday,Customer
27.017,7,15,Wednesday,Customer
14.35,7,15,Wednesday,Subscriber
9.517,7,15,Wednesday,Subscriber
17.317,7,15,Wednesday,Subscriber
9.85,7,15,Wednesday,Subscriber
13.2,7,15,Wednesday,Subscriber
9.617,7,15,Wednesday,Subscriber
138.333,7,15,Wednesday,Customer
11.583,7,14,Wednesday,Subscriber
4.367,7,14,Wednesday,Subscriber
19.033,7,14,Wednesday,Subscriber
7.967,7,14,Wednesday,Subscriber
44.983,7,14,Wednesday,Customer
22.933,7,14,Wednesday,Customer
23.317,7,14,Wednesday,Customer
18.283,7,14,Wednesday,Customer
19.033,7,14,Wednesday,Customer
15.333,7,14,Wednesday,Subscriber
63.933,7,14,Wednesday,Customer
2.467,7,14,Wednesday,Subscriber
12.633,7,14,Wednesday,Subscriber
11.6,7,14,Wednesday,Subscriber
26.4,7,14,Wednesday,Customer
7.733,7,13,Wednesday,Subscriber
6.7,7,13,Wednesday,Subscriber
23.483,7,13,Wednesday,Customer
41.417,7,13,Wednesday,Customer
13.367,7,13,Wednesday,Subscriber
9.5,7,13,Wednesday,Customer
4.783,7,13,Wednesday,Subscriber
9.183,7,13,Wednesday,Customer
17.2,7,13,Wednesday,Subscriber
14.133,7,13,Wednesday,Subscriber
22.2,7,13,Wednesday,Customer
20.217,7,13,Wednesday,Subscriber
10.75,7,13,Wednesday,Subscriber
28.683,7,13,Wednesday,Customer
11.5,7,13,Wednesday,Subscriber
18.75,7,12,Wednesday,Subscriber
9.833,7,12,Wednesday,Subscriber
14.55,7,12,Wednesday,Customer
5.217,7,12,Wednesday,Subscriber
3.85,7,12,Wednesday,Subscriber
12.033,7,12,Wednesday,Subscriber
4.483,7,12,Wednesday,Subscriber
10.583,7,12,Wednesday,Subscriber
9.483,7,12,Wednesday,Subscriber
12.933,7,12,Wednesday,Subscriber
2.067,7,12,Wednesday,Subscriber
13.517,7,11,Wednesday,Subscriber
8.433,7,11,Wednesday,Subscriber
62.717,7,11,Wednesday,Customer
104.0,7,11,Wednesday,Customer
3.05,7,11,Wednesday,Customer
7.667,7,11,Wednesday,Subscriber
10.05,7,11,Wednesday,Subscriber
23.867,7,11,Wednesday,Customer
13.817,7,11,Wednesday,Customer
13.25,7,11,Wednesday,Subscriber
20.25,7,11,Wednesday,Subscriber
52.483,7,11,Wednesday,Customer
12.933,7,10,Wednesday,Subscriber
7.75,7,10,Wednesday,Customer
17.917,7,10,Wednesday,Subscriber
18.583,7,10,Wednesday,Customer
11.083,7,10,Wednesday,Subscriber
13.567,7,10,Wednesday,Subscriber
11.6,7,10,Wednesday,Customer
15.65,7,10,Wednesday,Subscriber
11.883,7,10,Wednesday,Subscriber
10.767,7,10,Wednesday,Subscriber
3.35,7,10,Wednesday,Subscriber
3.533,7,10,Wednesday,Subscriber
18.717,7,10,Wednesday,Subscriber
26.75,7,9,Wednesday,Customer
7.2,7,9,Wednesday,Subscriber
8.6,7,9,Wednesday,Subscriber
10.267,7,9,Wednesday,Customer
21.25,7,9,Wednesday,Subscriber
12.733,7,9,Wednesday,Subscriber
10.25,7,9,Wednesday,Subscriber
5.2,7,9,Wednesday,Subscriber
13.517,7,9,Wednesday,Subscriber
15.367,7,9,Wednesday,Subscriber
19.617,7,9,Wednesday,Customer
7.567,7,9,Wednesday,Subscriber
4.75,7,9,Wednesday,Subscriber
6.883,7,8,Wednesday,Subscriber
8.333,7,8,Wednesday,Subscriber
5.433,7,8,Wednesday,Subscriber
14.583,7,8,Wednesday,Subscriber
14.067,7,8,Wednesday,Subscriber
11.967,7,8,Wednesday,Subscriber
5.083,7,8,Wednesday,Subscriber
5.583,7,8,Wednesday,Subscriber
4.817,7,8,Wednesday,Subscriber
17.333,7,8,Wednesday,Subscriber
11.1,7,8,Wednesday,Subscriber
10.783,7,8,Wednesday,Subscriber
13.933,7,8,Wednesday,Customer
67.767,7,8,Wednesday,Customer
8.033,7,8,Wednesday,Subscriber
19.117,7,8,Wednesday,Subscriber
7.367,7,8,Wednesday,Subscriber
15.767,7,8,Wednesday,Subscriber
4.667,7,8,Wednesday,Subscriber
8.733,7,8,Wednesday,Subscriber
9.017,7,8,Wednesday,Subscriber
2.933,7,8,Wednesday,Subscriber
6.333,7,7,Wednesday,Subscriber
6.917,7,7,Wednesday,Subscriber
4.817,7,7,Wednesday,Subscriber
16.2,7,7,Wednesday,Subscriber
6.867,7,7,Wednesday,Subscriber
17.517,7,7,Wednesday,Subscriber
6.55,7,7,Wednesday,Subscriber
5.617,7,7,Wednesday,Subscriber
11.267,7,7,Wednesday,Subscriber
20.367,7,7,Wednesday,Subscriber
14.717,7,7,Wednesday,Subscriber
21.083,7,7,Wednesday,Subscriber
20.833,7,7,Wednesday,Customer
6.717,7,7,Wednesday,Subscriber
10.35,7,7,Wednesday,Subscriber
7.483,7,7,Wednesday,Subscriber
11.25,7,7,Wednesday,Subscriber
10.8,7,7,Wednesday,Subscriber
12.483,7,7,Wednesday,Subscriber
13.717,7,7,Wednesday,Subscriber
5.9,7,7,Wednesday,Subscriber
12.067,7,7,Wednesday,Subscriber
11.717,7,7,Wednesday,Subscriber
9.583,7,7,Wednesday,Subscriber
9.617,7,6,Wednesday,Subscriber
11.633,7,6,Wednesday,Subscriber
8.383,7,6,Wednesday,Subscriber
5.233,7,6,Wednesday,Subscriber
18.95,7,6,Wednesday,Subscriber
4.55,7,6,Wednesday,Subscriber
6.4,7,6,Wednesday,Subscriber
8.8,7,6,Wednesday,Subscriber
5.85,7,6,Wednesday,Subscriber
14.683,7,6,Wednesday,Subscriber
21.117,7,6,Wednesday,Subscriber
11.933,7,6,Wednesday,Subscriber
3.067,7,6,Wednesday,Subscriber
8.517,7,6,Wednesday,Subscriber
3.783,7,5,Wednesday,Subscriber
9.25,7,5,Wednesday,Subscriber
33.55,7,3,Wednesday,Customer
25.667,7,2,Wednesday,Subscriber
18.55,7,2,Wednesday,Customer
18.183,7,2,Wednesday,Customer
16.667,7,1,Wednesday,Customer
19.067,7,1,Wednesday,Customer
8.0,7,0,Wednesday,Subscriber
37.183,7,0,Wednesday,Customer
3.867,7,23,Tuesday,Subscriber
11.883,7,23,Tuesday,Subscriber
177.95,7,23,Tuesday,Customer
33.517,7,23,Tuesday,Customer
8.917,7,22,Tuesday,Customer
13.15,7,22,Tuesday,Subscriber
10.6,7,22,Tuesday,Subscriber
13.817,7,22,Tuesday,Subscriber
31.967,7,22,Tuesday,Customer
10.8,7,22,Tuesday,Subscriber
18.95,7,22,Tuesday,Subscriber
19.883,7,22,Tuesday,Subscriber
18.033,7,22,Tuesday,Subscriber
10.883,7,22,Tuesday,Subscriber
14.25,7,22,Tuesday,Subscriber
29.967,7,22,Tuesday,Customer
16.817,7,22,Tuesday,Customer
18.733,7,21,Tuesday,Subscriber
3.017,7,21,Tuesday,Subscriber
6.117,7,21,Tuesday,Subscriber
5.617,7,21,Tuesday,Subscriber
14.65,7,21,Tuesday,Subscriber
10.283,7,21,Tuesday,Subscriber
6.967,7,21,Tuesday,Subscriber
10.267,7,20,Tuesday,Subscriber
16.967,7,20,Tuesday,Subscriber
3.533,7,20,Tuesday,Subscriber
13.417,7,20,Tuesday,Subscriber
19.35,7,20,Tuesday,Subscriber
11.7,7,20,Tuesday,Customer
9.033,7,20,Tuesday,Subscriber
20.883,7,20,Tuesday,Subscriber
13.783,7,20,Tuesday,Subscriber
26.217,7,20,Tuesday,Subscriber
17.15,7,20,Tuesday,Subscriber
8.283,7,20,Tuesday,Subscriber
1.467,7,20,Tuesday,Customer
5.667,7,20,Tuesday,Subscriber
5.45,7,20,Tuesday,Subscriber
19.55,7,20,Tuesday,Subscriber
22.1,7,20,Tuesday,Subscriber
68.083,7,19,Tuesday,Customer
5.883,7,19,Tuesday,Subscriber
6.6,7,19,Tuesday,Subscriber
11.617,7,19,Tuesday,Subscriber
4.417,7,19,Tuesday,Subscriber
26.217,7,19,Tuesday,Subscriber
22.883,7,19,Tuesday,Subscriber
6.267,7,19,Tuesday,Subscriber
20.283,7,19,Tuesday,Subscriber
16.933,7,19,Tuesday,Subscriber
11.133,7,19,Tuesday,Subscriber
22.667,7,19,Tuesday,Subscriber
18.0,7,19,Tuesday,Subscriber
6.117,7,19,Tuesday,Subscriber
17.067,7,19,Tuesday,Customer
18.117,7,19,Tuesday,Subscriber
17.933,7,19,Tuesday,Subscriber
3.217,7,19,Tuesday,Subscriber
21.833,7,19,Tuesday,Subscriber
10.7,7,19,Tuesday,Subscriber
21.833,7,19,Tuesday,Customer
13.25,7,19,Tuesday,Subscriber
25.3,7,19,Tuesday,Customer
6.867,7,19,Tuesday,Subscriber
13.867,7,19,Tuesday,Subscriber
7.917,7,19,Tuesday,Subscriber
5.683,7,19,Tuesday,Subscriber
15.367,7,19,Tuesday,Subscriber
6.183,7,18,Tuesday,Subscriber
25.3,7,18,Tuesday,Subscriber
7.017,7,18,Tuesday,Subscriber
15.267,7,18,Tuesday,Subscriber
26.117,7,18,Tuesday,Customer
19.4,7,18,Tuesday,Subscriber
3.017,7,18,Tuesday,Subscriber
25.65,7,18,Tuesday,Subscriber
4.783,7,18,Tuesday,Subscriber
23.55,7,18,Tuesday,Subscriber
21.983,7,18,Tuesday,Subscriber
5.933,7,18,Tuesday,Subscriber
7.383,7,18,Tuesday,Subscriber
8.767,7,18,Tuesday,Subscriber
26.35,7,18,Tuesday,Subscriber
20.7,7,18,Tuesday,Subscriber
6.183,7,18,Tuesday,Subscriber
15.783,7,18,Tuesday,Subscriber
23.85,7,18,Tuesday,Customer
5.467,7,18,Tuesday,Subscriber
14.2,7,18,Tuesday,Subscriber
13.783,7,18,Tuesday,Customer
2.983,7,18,Tuesday,Customer
14.733,7,18,Tuesday,Subscriber
15.333,7,18,Tuesday,Subscriber
20.15,7,18,Tuesday,Subscriber
16.783,7,18,Tuesday,Subscriber
53.35,7,18,Tuesday,Customer
5.3,7,18,Tuesday,Subscriber
9.483,7,18,Tuesday,Customer
15.633,7,18,Tuesday,Customer
61.1,7,18,Tuesday,Customer
19.883,7,18,Tuesday,Subscriber
168.417,7,18,Tuesday,Subscriber
8.783,7,18,Tuesday,Subscriber
23.3,7,18,Tuesday,Subscriber
12.483,7,18,Tuesday,Subscriber
12.983,7,17,Tuesday,Subscriber
5.85,7,17,Tuesday,Subscriber
18.65,7,17,Tuesday,Subscriber
2.367,7,17,Tuesday,Subscriber
5.483,7,17,Tuesday,Subscriber
18.267,7,17,Tuesday,Subscriber
3.267,7,17,Tuesday,Subscriber
10.883,7,17,Tuesday,Subscriber
31.967,7,17,Tuesday,Subscriber
7.183,7,17,Tuesday,Subscriber
10.483,7,17,Tuesday,Subscriber
13.917,7,17,Tuesday,Customer
6.4,7,17,Tuesday,Subscriber
7.083,7,17,Tuesday,Subscriber
15.183,7,17,Tuesday,Subscriber
2.683,7,17,Tuesday,Subscriber
29.083,7,17,Tuesday,Customer
8.033,7,17,Tuesday,Subscriber
38.567,7,17,Tuesday,Customer
38.8,7,17,Tuesday,Customer
20.333,7,17,Tuesday,Subscriber
17.983,7,17,Tuesday,Subscriber
7.9,7,17,Tuesday,Subscriber
12.867,7,17,Tuesday,Subscriber
19.45,7,17,Tuesday,Subscriber
26.317,7,17,Tuesday,Subscriber
17.217,7,17,Tuesday,Subscriber
6.567,7,17,Tuesday,Subscriber
7.383,7,17,Tuesday,Subscriber
6.3,7,17,Tuesday,Subscriber
14.667,7,17,Tuesday,Subscriber
7.183,7,17,Tuesday,Subscriber
20.867,7,17,Tuesday,Subscriber
18.517,7,17,Tuesday,Subscriber
9.233,7,17,Tuesday,Subscriber
7.4,7,17,Tuesday,Subscriber
20.167,7,17,Tuesday,Subscriber
6.933,7,17,Tuesday,Subscriber
11.667,7,17,Tuesday,Subscriber
23.333,7,17,Tuesday,Subscriber
18.133,7,17,Tuesday,Subscriber
19.65,7,17,Tuesday,Subscriber
12.033,7,17,Tuesday,Subscriber
21.267,7,17,Tuesday,Customer
9.15,7,17,Tuesday,Subscriber
9.917,7,17,Tuesday,Subscriber
3.017,7,17,Tuesday,Subscriber
8.8,7,17,Tuesday,Subscriber
4.333,7,17,Tuesday,Subscriber
5.3,7,17,Tuesday,Subscriber
14.717,7,16,Tuesday,Subscriber
14.55,7,16,Tuesday,Subscriber
14.95,7,16,Tuesday,Customer
13.217,7,16,Tuesday,Subscriber
15.5,7,16,Tuesday,Customer
13.033,7,16,Tuesday,Subscriber
8.033,7,16,Tuesday,Subscriber
15.183,7,16,Tuesday,Subscriber
13.933,7,16,Tuesday,Subscriber
3.067,7,16,Tuesday,Subscriber
4.933,7,16,Tuesday,Subscriber
6.117,7,16,Tuesday,Subscriber
19.817,7,16,Tuesday,Subscriber
10.1,7,16,Tuesday,Subscriber
11.5,7,16,Tuesday,Subscriber
10.083,7,16,Tuesday,Subscriber
4.35,7,16,Tuesday,Subscriber
20.9,7,16,Tuesday,Subscriber
23.5,7,16,Tuesday,Subscriber
8.083,7,16,Tuesday,Customer
30.383,7,16,Tuesday,Customer
10.217,7,16,Tuesday,Subscriber
21.65,7,16,Tuesday,Customer
7.767,7,16,Tuesday,Subscriber
10.433,7,15,Tuesday,Customer
11.783,7,15,Tuesday,Subscriber
27.767,7,15,Tuesday,Customer
2.833,7,15,Tuesday,Subscriber
32.817,7,15,Tuesday,Customer
29.717,7,15,Tuesday,Customer
31.483,7,15,Tuesday,Customer
32.083,7,15,Tuesday,Customer
39.883,7,15,Tuesday,Subscriber
4.283,7,15,Tuesday,Subscriber
11.917,7,15,Tuesday,Subscriber
10.4,7,15,Tuesday,Subscriber
12.2,7,15,Tuesday,Customer
8.65,7,15,Tuesday,Subscriber
8.35,7,15,Tuesday,Subscriber
9.067,7,15,Tuesday,Customer
11.483,7,15,Tuesday,Customer
34.933,7,15,Tuesday,Customer
4.933,7,15,Tuesday,Subscriber
15.717,7,15,Tuesday,Subscriber
8.233,7,15,Tuesday,Subscriber
11.833,7,15,Tuesday,Subscriber
14.667,7,15,Tuesday,Customer
50.083,7,15,Tuesday,Customer
2.85,7,15,Tuesday,Subscriber
10.55,7,15,Tuesday,Subscriber
21.35,7,14,Tuesday,Customer
9.683,7,14,Tuesday,Subscriber
19.067,7,14,Tuesday,Customer
37.183,7,14,Tuesday,Customer
24.433,7,14,Tuesday,Customer
20.883,7,14,Tuesday,Customer
8.25,7,14,Tuesday,Customer
28.033,7,14,Tuesday,Customer
12.05,7,14,Tuesday,Subscriber
2.817,7,14,Tuesday,Subscriber
21.233,7,14,Tuesday,Customer
112.3,7,14,Tuesday,Customer
66.55,7,14,Tuesday,Customer
6.6,7,14,Tuesday,Subscriber
12.05,7,14,Tuesday,Subscriber
6.767,7,14,Tuesday,Subscriber
6.55,7,14,Tuesday,Subscriber
10.9,7,14,Tuesday,Subscriber
3.517,7,14,Tuesday,Subscriber
15.733,7,14,Tuesday,Customer
29.467,7,14,Tuesday,Customer
20.583,7,14,Tuesday,Customer
9.95,7,13,Tuesday,Subscriber
44.067,7,13,Tuesday,Customer
8.083,7,13,Tuesday,Customer
6.9,7,13,Tuesday,Subscriber
11.6,7,13,Tuesday,Subscriber
5.0,7,13,Tuesday,Customer
7.133,7,13,Tuesday,Subscriber
6.9,7,13,Tuesday,Subscriber
18.283,7,13,Tuesday,Subscriber
4.3,7,13,Tuesday,Subscriber
5.667,7,13,Tuesday,Customer
6.167,7,13,Tuesday,Subscriber
2.933,7,13,Tuesday,Subscriber
10.45,7,13,Tuesday,Subscriber
6.367,7,13,Tuesday,Subscriber
27.917,7,13,Tuesday,Customer
11.283,7,13,Tuesday,Subscriber
5.517,7,13,Tuesday,Subscriber
6.767,7,13,Tuesday,Customer
4.367,7,13,Tuesday,Subscriber
7.15,7,13,Tuesday,Subscriber
10.467,7,13,Tuesday,Subscriber
15.45,7,13,Tuesday,Customer
13.25,7,13,Tuesday,Customer
103.7,7,12,Tuesday,Customer
5.117,7,12,Tuesday,Subscriber
8.367,7,12,Tuesday,Subscriber
20.6,7,12,Tuesday,Customer
8.733,7,12,Tuesday,Subscriber
5.65,7,12,Tuesday,Subscriber
10.583,7,12,Tuesday,Subscriber
12.033,7,12,Tuesday,Customer
18.15,7,12,Tuesday,Customer
25.5,7,12,Tuesday,Customer
24.183,7,12,Tuesday,Subscriber
8.9,7,12,Tuesday,Customer
27.15,7,12,Tuesday,Customer
68.0,7,12,Tuesday,Customer
10.967,7,12,Tuesday,Subscriber
23.7,7,11,Tuesday,Customer
42.1,7,11,Tuesday,Customer
7.533,7,11,Tuesday,Subscriber
5.433,7,11,Tuesday,Subscriber
8.783,7,11,Tuesday,Subscriber
22.233,7,11,Tuesday,Customer
14.867,7,11,Tuesday,Subscriber
24.033,7,11,Tuesday,Subscriber
6.2,7,11,Tuesday,Subscriber
5.3,7,11,Tuesday,Subscriber
6.617,7,11,Tuesday,Subscriber
96.917,7,11,Tuesday,Customer
7.633,7,11,Tuesday,Subscriber
18.633,7,11,Tuesday,Customer
20.217,7,11,Tuesday,Customer
7.917,7,11,Tuesday,Subscriber
26.867,7,11,Tuesday,Customer
66.833,7,11,Tuesday,Customer
6.717,7,11,Tuesday,Subscriber
9.75,7,10,Tuesday,Customer
3.217,7,10,Tuesday,Customer
7.25,7,10,Tuesday,Subscriber
21.467,7,10,Tuesday,Subscriber
52.2,7,10,Tuesday,Customer
12.8,7,10,Tuesday,Subscriber
58.767,7,10,Tuesday,Customer
2.233,7,10,Tuesday,Subscriber
24.533,7,10,Tuesday,Customer
13.95,7,10,Tuesday,Subscriber
16.433,7,9,Tuesday,Customer
6.833,7,9,Tuesday,Subscriber
4.033,7,9,Tuesday,Subscriber
3.2,7,9,Tuesday,Subscriber
10.35,7,9,Tuesday,Subscriber
51.1,7,9,Tuesday,Customer
6.117,7,9,Tuesday,Subscriber
8.717,7,9,Tuesday,Subscriber
3.117,7,9,Tuesday,Subscriber
23.75,7,9,Tuesday,Subscriber
7.467,7,9,Tuesday,Subscriber
7.767,7,9,Tuesday,Subscriber
19.35,7,9,Tuesday,Subscriber
16.25,7,9,Tuesday,Subscriber
30.817,7,9,Tuesday,Subscriber
12.2,7,9,Tuesday,Subscriber
18.817,7,9,Tuesday,Subscriber
8.783,7,9,Tuesday,Subscriber
10.5,7,9,Tuesday,Customer
11.933,7,8,Tuesday,Subscriber
6.767,7,8,Tuesday,Subscriber
7.567,7,8,Tuesday,Subscriber
6.3,7,8,Tuesday,Subscriber
5.567,7,8,Tuesday,Subscriber
6.633,7,8,Tuesday,Subscriber
